project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date
kafka,PR-16187,trunk,1,15930.0,1717495490.0,UNSTABLE,9eef86dea2a35cab2a4b518bec99360c13fcb034,135608.44,62814,25,160,2024-06-04
kafka,PR-16156,trunk,5,20336.0,1717501114.0,UNSTABLE,a4648f1e3b4d748945f407fc24a6af4876af53e5,219322.28,62928,28,169,2024-06-04
kafka,PR-16189,trunk,2,15377.0,1717503918.0,UNSTABLE,e532a4c00d3a8e34b928fd5728c26a06d06498b3,133080.38,62827,21,161,2024-06-04
kafka,PR-16105,trunk,5,19771.0,1717506540.0,UNSTABLE,3ebe588c253cb0f33f4188698319e0ccfd0aac30,143379.83,62826,17,161,2024-06-04
kafka,PR-16190,trunk,2,21821.0,1717506612.0,UNSTABLE,73fc90df4a87b1fac036c6f09f366e3cf7d8cc40,192038.23,62817,8,169,2024-06-04
kafka,PR-15834,trunk,6,22319.0,1717507130.0,UNSTABLE,fc4ed99f95bc025c3b8a78a473f11e51d52a023f,199538.5,62828,15,167,2024-06-04
kafka,PR-16192,trunk,1,19667.0,1717507678.0,UNSTABLE,b83fe6e769255643dcedc91dc1422f3737d4da65,111409.94,62830,6,160,2024-06-04
kafka,PR-16065,trunk,6,16657.0,1717515764.0,UNSTABLE,3bd267644233f60d34c3afe0b1314fd9e25db854,115718.56,62832,4,160,2024-06-04
kafka,PR-16197,trunk,1,8606.0,1717521532.0,UNSTABLE,4ce917c9b10994ead405f9127ca184cb97a8ab8c,45405.617,62845,5,151,2024-06-04
kafka,PR-16145,trunk,9,12719.0,1717531151.0,UNSTABLE,be093662631e504a150c77964c5472eac1601b85,99118.055,63409,7,160,2024-06-04
kafka,PR-16161,trunk,2,16762.0,1717533187.0,UNSTABLE,554f648b3a7d9e3d14d203684695cc4dd42bbf6d,211386.34,63368,14,169,2024-06-04
kafka,PR-16165,trunk,5,17298.0,1717545355.0,UNSTABLE,daf19de4f274bb3641cd9da8b719146389594f30,168929.47,63367,4,169,2024-06-04
kafka,PR-16184,trunk,5,14253.0,1717547827.0,UNSTABLE,6509461c1228d6c1da6d47c1344eb983ab0571f7,105423.14,63381,2,160,2024-06-04
kafka,PR-14778,trunk,9,14849.0,1717553592.0,UNSTABLE,6667b68e61b0125784c5ad65f0c124e9355bd34d,161624.69,63368,5,168,2024-06-04
kafka,PR-16196,trunk,2,17443.0,1717560924.0,UNSTABLE,e1d751e17b2f5e4c22422c071234b7cd1701ee90,194172.48,63247,101,169,2024-06-04
kafka,PR-16194,trunk,3,16113.0,1717564550.0,UNSTABLE,dccda66ea525e4aaa7a2c1b818e2e2698093994b,166226.61,63373,3,169,2024-06-05
kafka,PR-16176,trunk,17,15057.0,1717565302.0,UNSTABLE,0f108eba933a19debbb36d54b913b7799940106d,149416.73,63372,10,169,2024-06-05
kafka,PR-16204,trunk,1,21481.0,1717567182.0,UNSTABLE,65652738a3d6514d7f2b47c890f167cae8bf64bc,271081.84,63356,52,169,2024-06-05
kafka,PR-16205,trunk,1,15953.0,1717567860.0,UNSTABLE,03d7198563088383ea1321bdbd93bd2209544999,229607.36,63422,16,169,2024-06-05
kafka,PR-16206,trunk,1,15041.0,1717573874.0,UNSTABLE,aa8ea243b145842d79b3ae8869797742cda66a9b,165349.9,63414,5,169,2024-06-05
kafka,PR-16208,trunk,1,12568.0,1717576965.0,UNSTABLE,871f8b181b0dd8197d7a4501e18551346659c21d,102884.45,63424,9,160,2024-06-05
kafka,PR-16071,trunk,5,11775.0,1717581945.0,UNSTABLE,90553594a0cd8f33e541d485eb1abf52bd2c57d9,88999.38,63423,2,160,2024-06-05
kafka,PR-16214,trunk,1,17312.0,1717598325.0,UNSTABLE,146e1f5ee650e5f8b0c64ab6f2367121276fedba,123775.305,63418,8,171,2024-06-05
kafka,PR-16159,trunk,2,17884.0,1717603208.0,UNSTABLE,9d90ab7e7f6a607eadd122e0d1b6c21e65afca7b,170085.02,63417,5,169,2024-06-05
kafka,PR-16079,trunk,11,14817.0,1717607091.0,UNSTABLE,5d736245443a486b3a35d4ae83d19e2c99f34c51,119721.37,63441,15,160,2024-06-05
kafka,PR-16202,trunk,3,17116.0,1717608210.0,UNSTABLE,ad85c3775c7e5ccf004eeb9184afe30fbc274fca,146376.88,63416,4,169,2024-06-05
kafka,PR-16110,trunk,7,15348.0,1717610338.0,UNSTABLE,d1187ec85468814827126c7b0a0ce051c62b416f,183559.06,63428,8,169,2024-06-05
kafka,PR-16115,trunk,14,16775.0,1717611620.0,UNSTABLE,f5abcc5bd956dc8157b2ff1e885edd8d72689cbd,98675.87,63115,33,159,2024-06-05
kafka,PR-16220,trunk,1,14850.0,1717623112.0,UNSTABLE,9e92bbbe374e39426d9fbba7826765c7271c725d,165322.48,63426,14,169,2024-06-05
kafka,PR-16031,trunk,50,16318.0,1717626217.0,UNSTABLE,246b65ec58190271b01cef4c61ea5fd6fac46e77,207705.33,63534,13,169,2024-06-05
kafka,PR-16199,trunk,15,16360.0,1717660174.0,UNSTABLE,a70391f9e9ada941438c6913b50191b593bf7f33,154594.25,63462,6,169,2024-06-06
kafka,PR-16222,trunk,1,13954.0,1717662065.0,UNSTABLE,51da8fa1e09b1dcb135721b821e81e38385ed5bf,142684.67,63465,5,166,2024-06-06
kafka,PR-16226,trunk,1,16099.0,1717671580.0,UNSTABLE,78b527ed7c42169654701e45cbb5dced6eb52008,174662.31,63460,8,169,2024-06-06
kafka,PR-16157,trunk,2,16030.0,1717676998.0,UNSTABLE,3ce88e066741b3c6833bfd2f9e25700876e188ab,167073.95,63468,11,174,2024-06-06
kafka,PR-15966,trunk,4,16161.0,1717680347.0,UNSTABLE,707762d0a231169e51b934c71e6ce51108fba3f8,108875.805,55365,6,94,2024-06-06
kafka,PR-16198,trunk,7,17614.0,1717682927.0,UNSTABLE,447967277a1d1432afff515fbcb14f2e70029e6a,163501.2,63465,8,167,2024-06-06
kafka,PR-16193,trunk,3,8885.0,1717685857.0,UNSTABLE,6d868fd3d60d639cc395044c4156eaee04a5ec9b,58479.582,63481,11,152,2024-06-06
kafka,PR-15869,trunk,12,17921.0,1717686254.0,UNSTABLE,e5549c41936e464b47b54127bf48e6579996a25e,152528.97,63480,13,160,2024-06-06
kafka,PR-16219,trunk,2,13908.0,1717688337.0,UNSTABLE,768c6ff520cd968a11d02b8b172a14744c95b306,129932.49,63458,4,168,2024-06-06
kafka,PR-16126,trunk,19,16556.0,1717696822.0,UNSTABLE,f6a2f08c8d30287759685bec0d61c346edd0cba6,111377.37,63470,6,160,2024-06-06
kafka,PR-15513,trunk,4,17520.0,1717698044.0,UNSTABLE,e4cd09725f6eeec9054f3d6c18cd0ae45a173be0,161917.19,63462,6,169,2024-06-06
kafka,PR-16234,trunk,2,4754.0,1717706825.0,UNSTABLE,68559aa3dffa96484908c1d18dd2895c3ab4bb03,46195.184,63480,2,151,2024-06-06
kafka,PR-16249,trunk,2,18015.0,1717809457.0,UNSTABLE,0732d571ae9eb13afa56fd181ea5b7abcb74efb5,154757.66,63568,20,160,2024-06-07
kafka,PR-16251,trunk,1,15310.0,1717828648.0,UNSTABLE,7dfd15d1afaf4465e064e3a6950eb2f797805e36,160007.34,63550,3,169,2024-06-08
